"customer_id","first_name","last_name","email","active","create_date","rental_count","first_rental_date","last_rental_date","total_revenue","payment_count","avg_payment_amount","ltv_segment"
157,"DARLENE","ROSE","DARLENE.ROSE@sakilacustomer.org",1,"2022-02-14","31","2022-05-27 07:48:19+03","2022-08-22 09:04:25+03","113.69","31","3.6674193548387097","B — Medium value"
91,"LOIS","BUTLER","LOIS.BUTLER@sakilacustomer.org",1,"2022-02-14","35","2022-02-14 18:16:03+03","2022-08-23 18:50:53+03","113.65","35","3.2471428571428571","B — Medium value"
493,"BRENT","HARKINS","BRENT.HARKINS@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-23 18:34:31+03","112.77","23","4.9030434782608696","B — Medium value"
540,"TYRONE","ASHER","TYRONE.ASHER@sakilacustomer.org",1,"2022-02-14","24","2022-06-15 08:56:39+03","2022-08-23 21:13:46+03","112.76","24","4.6983333333333333","B — Medium value"
590,"SETH","HANNON","SETH.HANNON@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-22 03:37:19+03","112.75","25","4.5100000000000000","B — Medium value"
63,"ASHLEY","RICHARDSON","ASHLEY.RICHARDSON@sakilacustomer.org",1,"2022-02-14","25","2022-06-16 23:30:34+03","2022-08-22 19:30:25+03","112.75","25","4.5100000000000000","B — Medium value"
327,"LARRY","THRASHER","LARRY.THRASHER@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-23 21:51:30+03","112.74","26","4.3361538461538462","B — Medium value"
407,"DALE","RATCLIFF","DALE.RATCLIFF@sakilacustomer.org",1,"2022-02-14","27","2022-05-28 17:52:26+03","2022-08-22 22:44:35+03","112.73","27","4.1751851851851852","B — Medium value"
441,"MARIO","CHEATHAM","MARIO.CHEATHAM@sakilacustomer.org",1,"2022-02-14","28","2022-02-14 18:16:03+03","2022-08-22 12:55:45+03","112.72","28","4.0257142857142857","B — Medium value"
256,"MABEL","HOLLAND","MABEL.HOLLAND@sakilacustomer.org",1,"2022-02-14","30","2022-05-25 08:49:10+03","2022-08-23 18:18:12+03","112.70","30","3.7566666666666667","B — Medium value"
161,"GERALDINE","PERKINS","GERALDINE.PERKINS@sakilacustomer.org",1,"2022-02-14","30","2022-05-27 18:10:58+03","2022-08-23 01:55:51+03","112.70","30","3.7566666666666667","B — Medium value"
453,"CALVIN","MARTEL","CALVIN.MARTEL@sakilacustomer.org",1,"2022-02-14","23","2022-06-20 01:08:50+03","2022-08-23 09:25:38+03","111.77","23","4.8595652173913043","B — Medium value"
528,"CLAUDE","HERZOG","CLAUDE.HERZOG@sakilacustomer.org",1,"2022-02-14","25","2022-05-26 09:30:37+03","2022-08-23 18:43:54+03","111.75","25","4.4700000000000000","B — Medium value"
518,"GABRIEL","HARDER","GABRIEL.HARDER@sakilacustomer.org",1,"2022-02-14","26","2022-05-29 05:48:36+03","2022-08-23 02:28:16+03","111.74","26","4.2976923076923077","B — Medium value"
234,"CLAUDIA","FULLER","CLAUDIA.FULLER@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-22 15:03:52+03","111.74","26","4.2976923076923077","B — Medium value"
579,"DARYL","LARUE","DARYL.LARUE@sakilacustomer.org",1,"2022-02-14","27","2022-02-14 18:16:03+03","2022-08-23 17:30:48+03","111.73","27","4.1381481481481481","B — Medium value"
116,"VICTORIA","GIBSON","VICTORIA.GIBSON@sakilacustomer.org",1,"2022-02-14","27","2022-05-31 10:04:17+03","2022-08-22 06:44:09+03","111.73","27","4.1381481481481481","B — Medium value"
396,"EARL","SHANKS","EARL.SHANKS@sakilacustomer.org",1,"2022-02-14","27","2022-05-28 20:45:47+03","2022-08-22 18:15:33+03","111.73","27","4.1381481481481481","B — Medium value"
213,"GINA","WILLIAMSON","GINA.WILLIAMSON@sakilacustomer.org",1,"2022-02-14","28","2022-02-14 18:16:03+03","2022-08-22 00:45:21+03","111.72","28","3.9900000000000000","B — Medium value"
592,"TERRANCE","ROUSH","TERRANCE.ROUSH@sakilacustomer.org",0,"2022-02-14","29","2022-02-14 18:16:03+03","2022-08-20 10:11:58+03","111.71","29","3.8520689655172414","B — Medium value"
28,"CYNTHIA","YOUNG","CYNTHIA.YOUNG@sakilacustomer.org",1,"2022-02-14","32","2022-02-14 18:16:03+03","2022-08-23 04:08:40+03","111.68","32","3.4900000000000000","B — Medium value"
375,"AARON","SELBY","AARON.SELBY@sakilacustomer.org",1,"2022-02-14","24","2022-05-26 23:48:13+03","2022-08-23 04:46:13+03","110.76","24","4.6150000000000000","B — Medium value"
258,"MYRTLE","FLEMING","MYRTLE.FLEMING@sakilacustomer.org",1,"2022-02-14","24","2022-06-16 18:38:10+03","2022-08-22 06:31:37+03","110.76","24","4.6150000000000000","B — Medium value"
417,"TRAVIS","ESTEP","TRAVIS.ESTEP@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 16:07:56+03","110.75","25","4.4300000000000000","B — Medium value"
231,"GEORGIA","JACOBS","GEORGIA.JACOBS@sakilacustomer.org",1,"2022-02-14","26","2022-05-27 03:57:14+03","2022-08-23 00:51:13+03","110.74","26","4.2592307692307692","B — Medium value"
190,"YOLANDA","WEAVER","YOLANDA.WEAVER@sakilacustomer.org",1,"2022-02-14","27","2022-02-14 18:16:03+03","2022-08-21 21:24:51+03","110.73","27","4.1011111111111111","B — Medium value"
40,"AMANDA","CARTER","AMANDA.CARTER@sakilacustomer.org",1,"2022-02-14","27","2022-05-25 23:19:53+03","2022-08-22 18:06:49+03","110.73","27","4.1011111111111111","B — Medium value"
90,"RUBY","WASHINGTON","RUBY.WASHINGTON@sakilacustomer.org",1,"2022-02-14","28","2022-06-17 15:24:43+03","2022-08-23 11:16:39+03","110.72","28","3.9542857142857143","B — Medium value"
559,"EVERETT","BANDA","EVERETT.BANDA@sakilacustomer.org",1,"2022-02-14","28","2022-06-19 06:34:15+03","2022-08-23 18:33:33+03","110.72","28","3.9542857142857143","B — Medium value"
376,"RANDY","GAITHER","RANDY.GAITHER@sakilacustomer.org",1,"2022-02-14","28","2022-05-28 10:23:16+03","2022-08-23 00:30:50+03","110.72","28","3.9542857142857143","B — Medium value"
563,"KEN","PREWITT","KEN.PREWITT@sakilacustomer.org",1,"2022-02-14","29","2022-05-29 12:31:56+03","2022-08-23 17:45:42+03","110.71","29","3.8175862068965517","B — Medium value"
424,"KYLE","SPURLOCK","KYLE.SPURLOCK@sakilacustomer.org",1,"2022-02-14","30","2022-02-14 18:16:03+03","2022-08-23 20:46:44+03","110.70","30","3.6900000000000000","B — Medium value"
135,"JUANITA","MASON","JUANITA.MASON@sakilacustomer.org",1,"2022-02-14","30","2022-02-14 18:16:03+03","2022-08-23 19:42:00+03","110.70","30","3.6900000000000000","B — Medium value"
138,"HAZEL","WARREN","HAZEL.WARREN@sakilacustomer.org",1,"2022-02-14","34","2022-05-28 05:53:26+03","2022-08-23 04:39:56+03","110.66","34","3.2547058823529412","B — Medium value"
477,"DAN","PAINE","DAN.PAINE@sakilacustomer.org",1,"2022-02-14","22","2022-05-30 08:16:06+03","2022-08-23 20:23:30+03","109.78","22","4.9900000000000000","B — Medium value"
193,"KATIE","ELLIOTT","KATIE.ELLIOTT@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 04:26:10+03","109.75","25","4.3900000000000000","B — Medium value"
155,"GAIL","KNIGHT","GAIL.KNIGHT@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-22 14:01:48+03","109.75","25","4.3900000000000000","B — Medium value"
562,"WALLACE","SLONE","WALLACE.SLONE@sakilacustomer.org",1,"2022-02-14","25","2022-05-29 18:13:55+03","2022-08-23 19:16:30+03","109.75","25","4.3900000000000000","B — Medium value"
460,"LEON","BOSTIC","LEON.BOSTIC@sakilacustomer.org",1,"2022-02-14","25","2022-05-26 12:15:23+03","2022-08-23 21:14:07+03","109.75","25","4.3900000000000000","B — Medium value"
305,"RICHARD","MCCRARY","RICHARD.MCCRARY@sakilacustomer.org",1,"2022-02-14","25","2022-05-25 12:10:14+03","2022-08-23 08:59:07+03","109.75","25","4.3900000000000000","B — Medium value"
121,"JOSEPHINE","GOMEZ","JOSEPHINE.GOMEZ@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 11:24:26+03","2022-08-24 00:20:26+03","109.74","26","4.2207692307692308","B — Medium value"
333,"ANDREW","PURDY","ANDREW.PURDY@sakilacustomer.org",1,"2022-02-14","27","2022-05-25 01:04:41+03","2022-08-22 21:59:42+03","109.73","27","4.0640740740740741","B — Medium value"
471,"DEAN","SAUER","DEAN.SAUER@sakilacustomer.org",1,"2022-02-14","27","2022-05-28 17:45:39+03","2022-08-23 10:34:53+03","109.73","27","4.0640740740740741","B — Medium value"
290,"KRISTINA","CHAMBERS","KRISTINA.CHAMBERS@sakilacustomer.org",1,"2022-02-14","28","2022-05-26 03:46:20+03","2022-08-20 10:57:51+03","109.72","28","3.9185714285714286","B — Medium value"
574,"JULIAN","VEST","JULIAN.VEST@sakilacustomer.org",1,"2022-02-14","28","2022-05-27 18:40:40+03","2022-08-22 18:53:29+03","109.72","28","3.9185714285714286","B — Medium value"
405,"LEONARD","SCHOFIELD","LEONARD.SCHOFIELD@sakilacustomer.org",1,"2022-02-14","32","2022-02-14 18:16:03+03","2022-08-23 20:31:40+03","109.68","32","3.4275000000000000","B — Medium value"
47,"FRANCES","PARKER","FRANCES.PARKER@sakilacustomer.org",1,"2022-02-14","22","2022-05-26 05:46:26+03","2022-08-23 17:39:18+03","108.78","22","4.9445454545454545","B — Medium value"
541,"DARREN","WINDHAM","DARREN.WINDHAM@sakilacustomer.org",1,"2022-02-14","24","2022-05-31 05:16:15+03","2022-08-23 20:08:59+03","108.76","24","4.5316666666666667","B — Medium value"
201,"VICKI","FIELDS","VICKI.FIELDS@sakilacustomer.org",1,"2022-02-14","25","2022-05-27 00:51:37+03","2022-08-23 22:06:04+03","108.75","25","4.3500000000000000","B — Medium value"
572,"SIDNEY","BURLESON","SIDNEY.BURLESON@sakilacustomer.org",1,"2022-02-14","25","2022-05-28 10:39:02+03","2022-08-20 10:59:38+03","108.75","25","4.3500000000000000","B — Medium value"
587,"SERGIO","STANFIELD","SERGIO.STANFIELD@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-22 23:13:51+03","108.74","26","4.1823076923076923","B — Medium value"
145,"LUCILLE","HOLMES","LUCILLE.HOLMES@sakilacustomer.org",1,"2022-02-14","28","2022-05-28 03:05:25+03","2022-08-21 12:15:20+03","108.72","28","3.8828571428571429","B — Medium value"
275,"CAROLE","BARNETT","CAROLE.BARNETT@sakilacustomer.org",1,"2022-02-14","30","2022-05-27 05:15:23+03","2022-08-23 04:30:23+03","108.70","30","3.6233333333333333","B — Medium value"
246,"MARIAN","MENDOZA","MARIAN.MENDOZA@sakilacustomer.org",1,"2022-02-14","23","2022-05-25 22:46:11+03","2022-08-23 14:26:19+03","107.77","23","4.6856521739130435","B — Medium value"
249,"DORA","MEDINA","DORA.MEDINA@sakilacustomer.org",1,"2022-02-14","23","2022-05-27 01:22:55+03","2022-08-22 16:33:50+03","107.77","23","4.6856521739130435","B — Medium value"
127,"ELAINE","STEVENS","ELAINE.STEVENS@sakilacustomer.org",1,"2022-02-14","24","2022-05-27 21:30:33+03","2022-08-23 13:40:30+03","107.76","24","4.4900000000000000","B — Medium value"
553,"MAX","PITT","MAX.PITT@sakilacustomer.org",1,"2022-02-14","24","2022-05-29 18:17:07+03","2022-08-23 04:48:24+03","107.76","24","4.4900000000000000","B — Medium value"
261,"DEANNA","BYRD","DEANNA.BYRD@sakilacustomer.org",1,"2022-02-14","26","2022-05-25 02:19:27+03","2022-08-23 01:08:46+03","107.74","26","4.1438461538461538","B — Medium value"
109,"EDNA","WEST","EDNA.WEST@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 09:27:57+03","2022-08-23 11:23:36+03","107.74","26","4.1438461538461538","B — Medium value"
546,"KELLY","KNOTT","KELLY.KNOTT@sakilacustomer.org",1,"2022-02-14","25","2022-05-26 08:59:21+03","2022-08-23 07:13:09+03","107.74","26","4.1438461538461538","B — Medium value"
581,"VIRGIL","WOFFORD","VIRGIL.WOFFORD@sakilacustomer.org",1,"2022-02-14","27","2022-05-30 23:11:19+03","2022-08-23 16:05:37+03","107.73","27","3.9900000000000000","B — Medium value"
52,"JULIE","SANCHEZ","JULIE.SANCHEZ@sakilacustomer.org",1,"2022-02-14","29","2022-02-14 18:16:03+03","2022-08-23 19:00:12+03","107.71","29","3.7141379310344828","B — Medium value"
418,"JEFF","EAST","JEFF.EAST@sakilacustomer.org",1,"2022-02-14","30","2022-06-19 22:32:19+03","2022-08-23 21:21:22+03","107.70","30","3.5900000000000000","B — Medium value"
452,"TOM","MILNER","TOM.MILNER@sakilacustomer.org",1,"2022-02-14","32","2022-02-14 18:16:03+03","2022-08-23 19:42:42+03","107.68","32","3.3650000000000000","B — Medium value"
345,"CARL","ARTIS","CARL.ARTIS@sakilacustomer.org",1,"2022-02-14","23","2022-05-26 10:01:54+03","2022-08-23 06:28:25+03","106.77","23","4.6421739130434783","B — Medium value"
341,"PETER","MENARD","PETER.MENARD@sakilacustomer.org",1,"2022-02-14","23","2022-06-15 12:34:26+03","2022-08-23 20:43:31+03","106.77","23","4.6421739130434783","B — Medium value"
379,"CARLOS","COUGHLIN","CARLOS.COUGHLIN@sakilacustomer.org",1,"2022-02-14","23","2022-05-26 10:14:01+03","2022-08-23 20:26:51+03","106.77","23","4.6421739130434783","B — Medium value"
11,"LISA","ANDERSON","LISA.ANDERSON@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-22 19:46:41+03","106.76","24","4.4483333333333333","B — Medium value"
98,"LILLIAN","GRIFFIN","LILLIAN.GRIFFIN@sakilacustomer.org",1,"2022-02-14","25","2022-05-26 10:48:49+03","2022-08-23 05:58:28+03","106.75","25","4.2700000000000000","B — Medium value"
160,"ERIN","DUNN","ERIN.DUNN@sakilacustomer.org",1,"2022-02-14","27","2022-06-18 11:03:19+03","2022-08-23 23:49:33+03","106.73","27","3.9529629629629630","B — Medium value"
381,"BOBBY","BOUDREAU","BOBBY.BOUDREAU@sakilacustomer.org",1,"2022-02-14","35","2022-05-26 05:09:30+03","2022-08-23 14:29:24+03","106.65","35","3.0471428571428571","B — Medium value"
429,"FREDERICK","ISBELL","FREDERICK.ISBELL@sakilacustomer.org",1,"2022-02-14","21","2022-05-26 02:28:39+03","2022-08-21 16:04:39+03","105.79","21","5.0376190476190476","B — Medium value"
517,"BRAD","MCCURDY","BRAD.MCCURDY@sakilacustomer.org",1,"2022-02-14","25","2022-05-30 03:35:12+03","2022-08-23 06:55:05+03","105.75","25","4.2300000000000000","B — Medium value"
414,"VINCENT","RALSTON","VINCENT.RALSTON@sakilacustomer.org",1,"2022-02-14","25","2022-05-25 15:05:34+03","2022-08-23 03:59:14+03","105.75","25","4.2300000000000000","B — Medium value"
150,"DANIELLE","DANIELS","DANIELLE.DANIELS@sakilacustomer.org",1,"2022-02-14","25","2022-05-27 17:31:55+03","2022-08-21 21:47:55+03","105.75","25","4.2300000000000000","B — Medium value"
308,"THOMAS","GRIGSBY","THOMAS.GRIGSBY@sakilacustomer.org",1,"2022-02-14","25","2022-05-28 14:27:50+03","2022-08-23 17:03:13+03","105.75","25","4.2300000000000000","B — Medium value"
96,"DIANA","ALEXANDER","DIANA.ALEXANDER@sakilacustomer.org",1,"2022-02-14","27","2022-06-15 09:11:39+03","2022-08-23 22:24:36+03","105.73","27","3.9159259259259259","B — Medium value"
397,"JIMMY","SCHRADER","JIMMY.SCHRADER@sakilacustomer.org",1,"2022-02-14","29","2022-05-31 02:47:56+03","2022-08-22 13:17:37+03","105.71","29","3.6451724137931034","B — Medium value"
247,"STELLA","MORENO","STELLA.MORENO@sakilacustomer.org",1,"2022-02-14","22","2022-05-26 08:01:41+03","2022-08-23 15:45:44+03","104.78","22","4.7627272727272727","B — Medium value"
409,"RODNEY","MOELLER","RODNEY.MOELLER@sakilacustomer.org",1,"2022-02-14","23","2022-05-27 00:41:07+03","2022-08-21 22:49:21+03","104.77","23","4.5552173913043478","B — Medium value"
466,"LEO","EBERT","LEO.EBERT@sakilacustomer.org",1,"2022-02-14","23","2022-05-31 16:30:01+03","2022-08-23 23:00:22+03","104.77","23","4.5552173913043478","B — Medium value"
270,"LEAH","CURTIS","LEAH.CURTIS@sakilacustomer.org",1,"2022-02-14","25","2022-05-26 08:41:48+03","2022-08-23 09:10:22+03","104.75","25","4.1900000000000000","B — Medium value"
31,"BRENDA","WRIGHT","BRENDA.WRIGHT@sakilacustomer.org",1,"2022-02-14","26","2022-06-16 12:05:40+03","2022-08-23 16:58:06+03","104.74","26","4.0284615384615385","B — Medium value"
425,"FRANCIS","SIKES","FRANCIS.SIKES@sakilacustomer.org",1,"2022-02-14","26","2022-05-31 15:51:48+03","2022-08-24 00:12:44+03","104.74","26","4.0284615384615385","B — Medium value"
312,"MARK","RINEHART","MARK.RINEHART@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 13:19:20+03","2022-08-23 18:44:31+03","104.74","26","4.0284615384615385","B — Medium value"
391,"CLARENCE","GAMEZ","CLARENCE.GAMEZ@sakilacustomer.org",1,"2022-02-14","30","2022-05-25 13:00:07+03","2022-08-21 11:55:47+03","104.70","30","3.4900000000000000","B — Medium value"
65,"ROSE","HOWARD","ROSE.HOWARD@sakilacustomer.org",1,"2022-02-14","22","2022-05-26 22:33:20+03","2022-08-21 11:08:51+03","103.78","22","4.7172727272727273","B — Medium value"
365,"BRUCE","SCHWARZ","BRUCE.SCHWARZ@sakilacustomer.org",1,"2022-02-14","23","2022-05-25 21:37:47+03","2022-08-21 14:51:49+03","103.77","23","4.5117391304347826","B — Medium value"
519,"RON","DELUCA","RON.DELUCA@sakilacustomer.org",1,"2022-02-14","23","2022-05-31 09:48:07+03","2022-08-22 23:12:19+03","103.77","23","4.5117391304347826","B — Medium value"
475,"PEDRO","CHESTNUT","PEDRO.CHESTNUT@sakilacustomer.org",1,"2022-02-14","24","2022-05-27 17:07:27+03","2022-08-22 21:23:58+03","103.76","24","4.3233333333333333","B — Medium value"
324,"GARY","COY","GARY.COY@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-22 20:27:33+03","103.75","25","4.1500000000000000","B — Medium value"
199,"BETH","FRANKLIN","BETH.FRANKLIN@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 14:41:07+03","103.75","25","4.1500000000000000","B — Medium value"
537,"CLINTON","BUFORD","CLINTON.BUFORD@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 17:21:35+03","103.75","25","4.1500000000000000","B — Medium value"
202,"CARLA","GUTIERREZ","CARLA.GUTIERREZ@sakilacustomer.org",1,"2022-02-14","26","2022-06-15 22:55:42+03","2022-08-23 15:22:56+03","103.74","26","3.9900000000000000","B — Medium value"
74,"DENISE","KELLY","DENISE.KELLY@sakilacustomer.org",1,"2022-02-14","27","2022-05-31 18:37:36+03","2022-08-24 00:26:47+03","103.73","27","3.8418518518518519","B — Medium value"
282,"JENNY","CASTRO","JENNY.CASTRO@sakilacustomer.org",1,"2022-02-14","27","2022-02-14 18:16:03+03","2022-08-23 06:15:41+03","103.73","27","3.8418518518518519","B — Medium value"
383,"MARTIN","BALES","MARTIN.BALES@sakilacustomer.org",1,"2022-02-14","27","2022-05-25 11:19:16+03","2022-08-23 18:44:25+03","103.73","27","3.8418518518518519","B — Medium value"
374,"JEREMY","HURTADO","JEREMY.HURTADO@sakilacustomer.org",1,"2022-02-14","28","2022-02-14 18:16:03+03","2022-08-22 23:45:57+03","103.72","28","3.7042857142857143","B — Medium value"
12,"NANCY","THOMAS","NANCY.THOMAS@sakilacustomer.org",1,"2022-02-14","28","2022-05-31 01:08:03+03","2022-08-23 22:28:44+03","103.72","28","3.7042857142857143","B — Medium value"
100,"ROBIN","HAYES","ROBIN.HAYES@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-22 19:50:49+03","102.76","24","4.2816666666666667","B — Medium value"
445,"MICHEAL","FORMAN","MICHEAL.FORMAN@sakilacustomer.org",1,"2022-02-14","26","2022-05-28 00:49:27+03","2022-08-23 19:36:00+03","102.74","26","3.9515384615384615","B — Medium value"
480,"COREY","HAUSER","COREY.HAUSER@sakilacustomer.org",1,"2022-02-14","22","2022-05-28 05:18:02+03","2022-08-23 07:38:41+03","101.78","22","4.6263636363636364","B — Medium value"
554,"DWAYNE","OLVERA","DWAYNE.OLVERA@sakilacustomer.org",1,"2022-02-14","22","2022-05-28 17:02:41+03","2022-08-23 11:53:30+03","101.78","22","4.6263636363636364","B — Medium value"
367,"ADAM","GOOCH","ADAM.GOOCH@sakilacustomer.org",1,"2022-02-14","22","2022-05-30 16:49:34+03","2022-08-21 15:41:14+03","101.78","22","4.6263636363636364","B — Medium value"
83,"LOUISE","JENKINS","LOUISE.JENKINS@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 13:52:18+03","101.75","25","4.0700000000000000","B — Medium value"
156,"BERTHA","FERGUSON","BERTHA.FERGUSON@sakilacustomer.org",1,"2022-02-14","25","2022-05-30 11:29:30+03","2022-08-23 01:26:32+03","101.75","25","4.0700000000000000","B — Medium value"
359,"WILLIE","MARKHAM","WILLIE.MARKHAM@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 03:01:01+03","101.75","25","4.0700000000000000","B — Medium value"
298,"ERIKA","PENA","ERIKA.PENA@sakilacustomer.org",1,"2022-02-14","26","2022-05-27 12:12:20+03","2022-08-23 10:13:26+03","101.74","26","3.9130769230769231","B — Medium value"
219,"WILLIE","HOWELL","WILLIE.HOWELL@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-22 21:16:04+03","101.74","26","3.9130769230769231","B — Medium value"
387,"JESSE","SCHILLING","JESSE.SCHILLING@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 23:13:46+03","2022-08-22 09:16:36+03","101.74","26","3.9130769230769231","B — Medium value"
385,"PHILLIP","HOLM","PHILLIP.HOLM@sakilacustomer.org",1,"2022-02-14","26","2022-05-30 13:27:06+03","2022-08-23 04:06:01+03","101.74","26","3.9130769230769231","B — Medium value"
509,"RAUL","FORTIER","RAUL.FORTIER@sakilacustomer.org",1,"2022-02-14","20","2022-05-25 04:19:23+03","2022-08-23 21:46:39+03","100.80","20","5.0400000000000000","B — Medium value"
55,"DORIS","REED","DORIS.REED@sakilacustomer.org",1,"2022-02-14","22","2022-05-28 10:31:14+03","2022-08-22 21:37:20+03","100.78","22","4.5809090909090909","B — Medium value"
106,"CONNIE","WALLACE","CONNIE.WALLACE@sakilacustomer.org",1,"2022-02-14","23","2022-05-28 09:53:38+03","2022-08-22 16:27:37+03","100.77","23","4.3813043478260870","B — Medium value"
123,"SHANNON","FREEMAN","SHANNON.FREEMAN@sakilacustomer.org",1,"2022-02-14","24","2022-05-31 01:47:56+03","2022-08-23 15:51:57+03","100.76","24","4.1983333333333333","B — Medium value"
456,"RONNIE","RICKETTS","RONNIE.RICKETTS@sakilacustomer.org",1,"2022-02-14","25","2022-05-25 03:17:24+03","2022-08-23 19:43:16+03","100.75","25","4.0300000000000000","B — Medium value"
303,"WILLIAM","SATTERFIELD","WILLIAM.SATTERFIELD@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 18:07:38+03","2022-08-23 04:55:42+03","100.74","26","3.8746153846153846","B — Medium value"
474,"DUSTIN","GILLETTE","DUSTIN.GILLETTE@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-23 06:52:22+03","100.74","26","3.8746153846153846","B — Medium value"
77,"JANE","BENNETT","JANE.BENNETT@sakilacustomer.org",1,"2022-02-14","28","2022-05-27 01:52:13+03","2022-08-22 23:34:00+03","100.72","28","3.5971428571428571","B — Medium value"
361,"LAWRENCE","LAWTON","LAWRENCE.LAWTON@sakilacustomer.org",1,"2022-02-14","31","2022-02-14 18:16:03+03","2022-08-23 20:41:11+03","100.69","31","3.2480645161290323","B — Medium value"
64,"JUDITH","COX","JUDITH.COX@sakilacustomer.org",0,"2022-02-14","33","2022-02-14 18:16:03+03","2022-08-21 09:59:47+03","100.67","33","3.0506060606060606","B — Medium value"
449,"OSCAR","AQUINO","OSCAR.AQUINO@sakilacustomer.org",1,"2022-02-14","20","2022-05-26 17:47:40+03","2022-08-22 08:37:43+03","99.80","20","4.9900000000000000","C — Low value"
489,"RICARDO","MEADOR","RICARDO.MEADOR@sakilacustomer.org",1,"2022-02-14","21","2022-05-26 11:41:45+03","2022-08-23 22:12:17+03","99.79","21","4.7519047619047619","C — Low value"
67,"KELLY","TORRES","KELLY.TORRES@sakilacustomer.org",1,"2022-02-14","22","2022-05-27 04:22:26+03","2022-08-22 13:19:22+03","99.78","22","4.5354545454545455","C — Low value"
547,"KURT","EMMONS","KURT.EMMONS@sakilacustomer.org",1,"2022-02-14","23","2022-05-26 23:31:57+03","2022-08-22 05:57:08+03","99.77","23","4.3378260869565217","C — Low value"
352,"ALBERT","CROUSE","ALBERT.CROUSE@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-22 04:25:53+03","99.77","23","4.3378260869565217","C — Low value"
192,"LAURIE","LAWRENCE","LAURIE.LAWRENCE@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-23 17:59:01+03","99.77","23","4.3378260869565217","C — Low value"
437,"RANDALL","NEUMANN","RANDALL.NEUMANN@sakilacustomer.org",1,"2022-02-14","23","2022-05-26 08:20:37+03","2022-08-22 09:52:18+03","99.77","23","4.3378260869565217","C — Low value"
511,"CHESTER","BENNER","CHESTER.BENNER@sakilacustomer.org",1,"2022-02-14","24","2022-05-25 10:28:11+03","2022-08-22 17:25:33+03","99.76","24","4.1566666666666667","C — Low value"
43,"CHRISTINE","ROBERTS","CHRISTINE.ROBERTS@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-23 20:51:41+03","99.76","24","4.1566666666666667","C — Low value"
10,"DOROTHY","TAYLOR","DOROTHY.TAYLOR@sakilacustomer.org",1,"2022-02-14","25","2022-05-31 21:36:30+03","2022-08-22 23:59:29+03","99.75","25","3.9900000000000000","C — Low value"
597,"FREDDIE","DUGGAN","FREDDIE.DUGGAN@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 03:29:59+03","99.75","25","3.9900000000000000","C — Low value"
570,"IVAN","CROMWELL","IVAN.CROMWELL@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-22 01:44:53+03","99.74","26","3.8361538461538462","C — Low value"
580,"ROSS","GREY","ROSS.GREY@sakilacustomer.org",1,"2022-02-14","27","2022-05-28 17:18:18+03","2022-08-23 20:54:32+03","99.73","27","3.6937037037037037","C — Low value"
72,"THERESA","WATSON","THERESA.WATSON@sakilacustomer.org",1,"2022-02-14","30","2022-05-29 17:08:41+03","2022-08-22 15:57:55+03","99.70","30","3.3233333333333333","C — Low value"
272,"KAY","CALDWELL","KAY.CALDWELL@sakilacustomer.org",1,"2022-02-14","20","2022-05-25 06:18:51+03","2022-08-20 18:07:55+03","98.80","20","4.9400000000000000","C — Low value"
17,"DONNA","THOMPSON","DONNA.THOMPSON@sakilacustomer.org",1,"2022-02-14","21","2022-05-26 21:44:54+03","2022-08-23 14:41:38+03","98.79","21","4.7042857142857143","C — Low value"
